event_id,user_id,event_ts,event_type,attribution_campaign
3200,959,2025-05-29 00:54:55,signup,
3201,959,2025-05-29 00:54:55,trial_start,
3202,959,2025-06-05 00:54:55,trial_end,
3203,959,2025-06-05 00:54:55,conversion,
3204,960,2024-09-16 15:45:52,signup,
3205,960,2024-09-16 15:45:52,trial_start,
3206,960,2024-09-23 15:45:52,trial_end,
3207,961,2025-06-09 07:08:51,signup,
3208,961,2025-06-09 07:08:51,trial_start,
3209,961,2025-06-16 07:08:51,trial_end,
3210,962,2025-07-27 08:48:18,signup,
3211,962,2025-07-27 08:48:18,trial_start,
3212,962,2025-08-03 08:48:18,trial_end,
3213,963,2025-08-10 06:21:27,signup,
3214,963,2025-08-10 06:21:27,trial_start,
3215,963,2025-08-17 06:21:27,trial_end,
3216,963,2025-08-17 06:21:27,conversion,
3217,964,2025-01-16 12:14:52,signup,
3218,964,2025-01-16 12:14:52,trial_start,
3219,964,2025-01-23 12:14:52,trial_end,
3220,964,2025-01-23 12:14:52,conversion,
3221,964,2025-03-23 12:14:52,cancel,
3222,965,2025-03-25 15:18:53,signup,
3223,965,2025-03-25 15:18:53,trial_start,
3224,965,2025-04-01 15:18:53,trial_end,
3225,966,2024-10-11 11:32:54,signup,
3226,966,2024-10-11 11:32:54,trial_start,
3227,966,2024-10-18 11:32:54,trial_end,
3228,966,2024-10-18 11:32:54,conversion,
3229,967,2024-12-29 17:25:42,signup,
3230,967,2024-12-29 17:25:42,conversion,
3231,968,2025-03-07 09:50:59,signup,
3232,968,2025-03-07 09:50:59,trial_start,
3233,968,2025-03-14 09:50:59,trial_end,
3234,969,2025-06-06 10:31:26,signup,
3235,969,2025-06-06 10:31:26,trial_start,
3236,969,2025-06-13 10:31:26,trial_end,
3237,969,2025-06-13 10:31:26,conversion,
3238,970,2024-09-18 02:04:16,signup,
3239,970,2024-09-18 02:04:16,conversion,
3240,971,2024-11-03 13:49:31,signup,
3241,971,2024-11-03 13:49:31,trial_start,
3242,971,2024-11-10 13:49:31,trial_end,
3243,971,2024-11-10 13:49:31,conversion,
3244,971,2025-08-10 13:49:31,cancel,
3245,972,2025-08-03 13:42:10,signup,
3246,972,2025-08-03 13:42:10,conversion,
3247,973,2025-01-06 10:15:35,signup,
3248,973,2025-01-06 10:15:35,trial_start,
3249,973,2025-01-13 10:15:35,trial_end,
3250,973,2025-01-13 10:15:35,conversion,
3251,974,2025-08-16 10:52:59,signup,
3252,974,2025-08-16 10:52:59,trial_start,
3253,974,2025-08-23 10:52:59,trial_end,
3254,974,2025-08-23 10:52:59,conversion,
3255,975,2025-01-21 15:24:31,signup,
3256,975,2025-01-21 15:24:31,trial_start,
3257,975,2025-01-28 15:24:31,trial_end,
3258,976,2025-06-11 16:07:44,signup,
3259,976,2025-06-11 16:07:44,conversion,
3260,977,2025-01-03 06:49:59,signup,
3261,977,2025-01-03 06:49:59,trial_start,
3262,977,2025-01-10 06:49:59,trial_end,
3263,977,2025-01-10 06:49:59,conversion,
3264,977,2025-04-10 06:49:59,cancel,
3265,978,2025-08-07 04:26:49,signup,
3266,978,2025-08-07 04:26:49,trial_start,
3267,978,2025-08-14 04:26:49,trial_end,
3268,979,2025-04-15 15:54:49,signup,
3269,979,2025-04-15 15:54:49,trial_start,
3270,979,2025-04-22 15:54:49,trial_end,
3271,980,2024-12-24 09:05:44,signup,
3272,980,2024-12-24 09:05:44,trial_start,
3273,980,2024-12-31 09:05:44,trial_end,
3274,981,2025-03-24 09:40:40,signup,
3275,981,2025-03-24 09:40:40,trial_start,
3276,981,2025-03-31 09:40:40,trial_end,
3277,982,2025-03-12 19:54:17,signup,
3278,982,2025-03-12 19:54:17,trial_start,
3279,982,2025-03-19 19:54:17,trial_end,
3280,983,2025-07-23 13:10:41,signup,
3281,983,2025-07-23 13:10:41,trial_start,
3282,983,2025-07-30 13:10:41,trial_end,
3283,984,2024-09-15 07:25:54,signup,
3284,984,2024-09-15 07:25:54,trial_start,
3285,984,2024-09-22 07:25:54,trial_end,
3286,984,2024-09-22 07:25:54,conversion,
3287,984,2025-05-22 07:25:54,cancel,
3288,985,2025-03-16 02:33:17,signup,
3289,985,2025-03-16 02:33:17,trial_start,
3290,985,2025-03-23 02:33:17,trial_end,
3291,985,2025-03-23 02:33:17,conversion,
3292,985,2025-07-23 02:33:17,cancel,
3293,986,2025-05-30 23:15:55,signup,
3294,986,2025-05-30 23:15:55,trial_start,
3295,986,2025-06-06 23:15:55,trial_end,
3296,986,2025-06-06 23:15:55,conversion,
3297,987,2025-07-13 12:18:58,signup,
3298,987,2025-07-13 12:18:58,trial_start,
3299,987,2025-07-20 12:18:58,trial_end,
3300,988,2025-06-18 12:54:48,signup,
3301,988,2025-06-18 12:54:48,trial_start,
3302,988,2025-06-25 12:54:48,trial_end,
3303,989,2025-04-04 00:31:33,signup,
3304,989,2025-04-04 00:31:33,conversion,
3305,990,2025-06-19 22:52:55,signup,
3306,990,2025-06-19 22:52:55,trial_start,
3307,990,2025-06-26 22:52:55,trial_end,
3308,990,2025-06-26 22:52:55,conversion,
3309,991,2025-04-29 16:46:26,signup,
3310,991,2025-04-29 16:46:26,trial_start,
3311,991,2025-05-06 16:46:26,trial_end,
3312,991,2025-05-06 16:46:26,conversion,
3313,992,2024-12-02 12:21:57,signup,
3314,992,2024-12-02 12:21:57,trial_start,
3315,992,2024-12-09 12:21:57,trial_end,
3316,992,2024-12-09 12:21:57,conversion,
3317,993,2025-06-30 06:39:41,signup,
3318,993,2025-06-30 06:39:41,trial_start,
3319,993,2025-07-07 06:39:41,trial_end,
3320,993,2025-07-07 06:39:41,conversion,
3321,994,2025-07-21 15:09:40,signup,
3322,994,2025-07-21 15:09:40,conversion,
3323,995,2025-03-12 02:34:02,signup,
3324,995,2025-03-12 02:34:02,conversion,
3325,996,2025-08-21 15:33:44,signup,
3326,996,2025-08-21 15:33:44,trial_start,
3327,996,2025-08-28 15:33:44,trial_end,
3328,996,2025-08-28 15:33:44,conversion,
3329,997,2025-04-16 01:29:03,signup,
3330,997,2025-04-16 01:29:03,conversion,
3331,998,2025-07-12 01:54:18,signup,
3332,998,2025-07-12 01:54:18,trial_start,
3333,998,2025-07-19 01:54:18,trial_end,
3334,999,2024-10-23 19:05:40,signup,
3335,999,2024-10-23 19:05:40,trial_start,
3336,999,2024-10-30 19:05:40,trial_end,
3337,999,2024-10-30 19:05:40,conversion,
3338,999,2025-03-30 19:05:40,cancel,
3339,1000,2024-12-11 04:42:11,signup,
3340,1000,2024-12-11 04:42:11,trial_start,
3341,1000,2024-12-18 04:42:11,trial_end,
3342,1000,2024-12-18 04:42:11,conversion,
3343,1001,2024-11-24 01:06:52,signup,
3344,1001,2024-11-24 01:06:52,trial_start,
3345,1001,2024-12-01 01:06:52,trial_end,
3346,1002,2025-06-19 01:07:26,signup,
3347,1002,2025-06-19 01:07:26,conversion,
3348,1002,2025-07-19 01:07:26,cancel,
3349,1003,2024-10-04 06:35:38,signup,
3350,1003,2024-10-04 06:35:38,conversion,
3351,1003,2025-04-04 06:35:38,cancel,
3352,1004,2025-04-06 13:16:28,signup,
3353,1004,2025-04-06 13:16:28,conversion,
3354,1005,2025-01-11 03:32:26,signup,
3355,1005,2025-01-11 03:32:26,trial_start,
3356,1005,2025-01-18 03:32:26,trial_end,
3357,1006,2024-12-21 16:47:03,signup,
3358,1006,2024-12-21 16:47:03,trial_start,
3359,1006,2024-12-28 16:47:03,trial_end,
3360,1006,2024-12-28 16:47:03,conversion,
3361,1006,2025-01-28 16:47:03,cancel,
3362,1007,2024-09-02 01:25:03,signup,
3363,1007,2024-09-02 01:25:03,conversion,
3364,1008,2025-03-16 23:46:40,signup,
3365,1008,2025-03-16 23:46:40,trial_start,
3366,1008,2025-03-23 23:46:40,trial_end,
3367,1009,2025-03-01 16:58:32,signup,
3368,1009,2025-03-01 16:58:32,trial_start,
3369,1009,2025-03-08 16:58:32,trial_end,
3370,1009,2025-03-08 16:58:32,conversion,
3371,1010,2025-01-02 18:35:03,signup,
3372,1010,2025-01-02 18:35:03,trial_start,
3373,1010,2025-01-09 18:35:03,trial_end,
3374,1011,2025-01-13 13:14:40,signup,
3375,1011,2025-01-13 13:14:40,trial_start,
3376,1011,2025-01-20 13:14:40,trial_end,
3377,1011,2025-01-20 13:14:40,conversion,
3378,1011,2025-04-20 13:14:40,cancel,
3379,1012,2024-12-09 10:15:54,signup,
3380,1012,2024-12-09 10:15:54,conversion,
3381,1013,2025-05-07 10:53:26,signup,
3382,1013,2025-05-07 10:53:26,trial_start,
3383,1013,2025-05-14 10:53:26,trial_end,
3384,1013,2025-05-14 10:53:26,conversion,
3385,1014,2025-07-21 19:24:54,signup,
3386,1014,2025-07-21 19:24:54,trial_start,
3387,1014,2025-07-28 19:24:54,trial_end,
3388,1014,2025-07-28 19:24:54,conversion,
3389,1015,2025-05-28 06:31:20,signup,
3390,1015,2025-05-28 06:31:20,trial_start,
3391,1015,2025-06-04 06:31:20,trial_end,
3392,1015,2025-06-04 06:31:20,conversion,
3393,1016,2025-01-28 13:47:14,signup,
3394,1016,2025-01-28 13:47:14,trial_start,
3395,1016,2025-02-04 13:47:14,trial_end,
3396,1017,2024-10-05 21:47:30,signup,
3397,1017,2024-10-05 21:47:30,trial_start,
3398,1017,2024-10-12 21:47:30,trial_end,
3399,1018,2025-07-13 07:49:33,signup,
3400,1018,2025-07-13 07:49:33,conversion,
3401,1019,2025-07-20 01:17:15,signup,
3402,1019,2025-07-20 01:17:15,trial_start,
3403,1019,2025-07-27 01:17:15,trial_end,
3404,1020,2024-12-01 06:55:15,signup,
3405,1020,2024-12-01 06:55:15,trial_start,
3406,1020,2024-12-08 06:55:15,trial_end,
3407,1021,2025-07-05 17:34:04,signup,
3408,1021,2025-07-05 17:34:04,trial_start,
3409,1021,2025-07-12 17:34:04,trial_end,
3410,1021,2025-07-12 17:34:04,conversion,
3411,1022,2025-07-18 16:33:03,signup,
3412,1022,2025-07-18 16:33:03,trial_start,
3413,1022,2025-07-25 16:33:03,trial_end,
3414,1022,2025-07-25 16:33:03,conversion,
3415,1023,2025-04-21 16:04:36,signup,
3416,1023,2025-04-21 16:04:36,trial_start,
3417,1023,2025-04-28 16:04:36,trial_end,
3418,1023,2025-04-28 16:04:36,conversion,
3419,1024,2024-11-21 19:33:53,signup,
3420,1024,2024-11-21 19:33:53,trial_start,
3421,1024,2024-11-28 19:33:53,trial_end,
3422,1025,2025-01-15 01:39:41,signup,
3423,1025,2025-01-15 01:39:41,trial_start,
3424,1025,2025-01-22 01:39:41,trial_end,
3425,1026,2025-02-22 17:39:28,signup,
3426,1026,2025-02-22 17:39:28,conversion,
3427,1027,2024-12-03 11:15:57,signup,
3428,1027,2024-12-03 11:15:57,trial_start,
3429,1027,2024-12-10 11:15:57,trial_end,
3430,1028,2025-01-15 15:35:28,signup,
3431,1028,2025-01-15 15:35:28,conversion,
3432,1029,2025-03-20 23:19:42,signup,
3433,1029,2025-03-20 23:19:42,conversion,
3434,1030,2024-12-02 21:20:28,signup,
3435,1030,2024-12-02 21:20:28,trial_start,
3436,1030,2024-12-09 21:20:28,trial_end,
3437,1030,2024-12-09 21:20:28,conversion,
3438,1031,2025-04-29 05:12:01,signup,
3439,1031,2025-04-29 05:12:01,conversion,
3440,1032,2025-07-09 01:37:57,signup,
3441,1032,2025-07-09 01:37:57,trial_start,
3442,1032,2025-07-16 01:37:57,trial_end,
3443,1033,2024-12-05 16:36:14,signup,
3444,1033,2024-12-05 16:36:14,trial_start,
3445,1033,2024-12-12 16:36:14,trial_end,
3446,1033,2024-12-12 16:36:14,conversion,
3447,1034,2024-12-11 06:57:06,signup,
3448,1034,2024-12-11 06:57:06,trial_start,
3449,1034,2024-12-18 06:57:06,trial_end,
3450,1035,2025-06-22 00:14:22,signup,
3451,1035,2025-06-22 00:14:22,trial_start,
3452,1035,2025-06-29 00:14:22,trial_end,
3453,1036,2025-06-26 11:08:22,signup,
3454,1036,2025-06-26 11:08:22,trial_start,
3455,1036,2025-07-03 11:08:22,trial_end,
3456,1036,2025-07-03 11:08:22,conversion,
3457,1036,2025-08-03 11:08:22,cancel,
3458,1037,2025-04-04 11:43:06,signup,
3459,1037,2025-04-04 11:43:06,trial_start,
3460,1037,2025-04-11 11:43:06,trial_end,
3461,1037,2025-04-11 11:43:06,conversion,
3462,1038,2024-11-07 20:10:18,signup,
3463,1038,2024-11-07 20:10:18,trial_start,
3464,1038,2024-11-14 20:10:18,trial_end,
3465,1038,2024-11-14 20:10:18,conversion,
3466,1039,2025-06-28 10:13:01,signup,
3467,1039,2025-06-28 10:13:01,trial_start,
3468,1039,2025-07-05 10:13:01,trial_end,
3469,1039,2025-07-05 10:13:01,conversion,
3470,1040,2025-02-01 22:16:20,signup,
3471,1040,2025-02-01 22:16:20,conversion,
3472,1041,2024-11-25 08:14:18,signup,
3473,1041,2024-11-25 08:14:18,conversion,
3474,1041,2025-03-25 08:14:18,cancel,
3475,1042,2024-09-19 06:37:40,signup,
3476,1042,2024-09-19 06:37:40,conversion,
3477,1042,2025-06-19 06:37:40,cancel,
3478,1043,2025-08-04 18:56:03,signup,
3479,1043,2025-08-04 18:56:03,trial_start,
3480,1043,2025-08-11 18:56:03,trial_end,
3481,1044,2024-12-27 17:43:15,signup,
3482,1044,2024-12-27 17:43:15,trial_start,
3483,1044,2025-01-03 17:43:15,trial_end,
3484,1045,2025-06-13 16:20:47,signup,
3485,1045,2025-06-13 16:20:47,trial_start,
3486,1045,2025-06-20 16:20:47,trial_end,
3487,1045,2025-06-20 16:20:47,conversion,
3488,1046,2024-11-13 17:18:55,signup,
3489,1046,2024-11-13 17:18:55,trial_start,
3490,1046,2024-11-20 17:18:55,trial_end,
3491,1047,2025-08-04 13:17:31,signup,
3492,1047,2025-08-04 13:17:31,trial_start,
3493,1047,2025-08-11 13:17:31,trial_end,
3494,1047,2025-08-11 13:17:31,conversion,
3495,1048,2024-11-18 21:50:18,signup,
3496,1048,2024-11-18 21:50:18,trial_start,
3497,1048,2024-11-25 21:50:18,trial_end,
3498,1048,2024-11-25 21:50:18,conversion,
3499,1048,2025-06-25 21:50:18,cancel,
3500,1049,2025-04-14 14:50:39,signup,
3501,1049,2025-04-14 14:50:39,conversion,
3502,1050,2024-09-15 01:19:45,signup,
3503,1050,2024-09-15 01:19:45,trial_start,
3504,1050,2024-09-22 01:19:45,trial_end,
3505,1050,2024-09-22 01:19:45,conversion,
3506,1050,2024-10-22 01:19:45,cancel,
3507,1051,2025-08-01 05:38:30,signup,
3508,1051,2025-08-01 05:38:30,trial_start,
3509,1051,2025-08-08 05:38:30,trial_end,
3510,1052,2025-06-27 00:12:56,signup,
3511,1052,2025-06-27 00:12:56,trial_start,
3512,1052,2025-07-04 00:12:56,trial_end,
3513,1052,2025-07-04 00:12:56,conversion,
3514,1053,2025-03-08 10:54:02,signup,
3515,1053,2025-03-08 10:54:02,trial_start,
3516,1053,2025-03-15 10:54:02,trial_end,
3517,1053,2025-03-15 10:54:02,conversion,
3518,1054,2024-10-14 03:18:53,signup,
3519,1054,2024-10-14 03:18:53,conversion,
3520,1055,2025-02-18 08:27:45,signup,
3521,1055,2025-02-18 08:27:45,trial_start,
3522,1055,2025-02-25 08:27:45,trial_end,
3523,1056,2024-09-24 14:04:34,signup,
3524,1056,2024-09-24 14:04:34,trial_start,
3525,1056,2024-10-01 14:04:34,trial_end,
3526,1056,2024-10-01 14:04:34,conversion,
3527,1057,2025-06-29 16:03:25,signup,
3528,1057,2025-06-29 16:03:25,trial_start,
3529,1057,2025-07-06 16:03:25,trial_end,
3530,1057,2025-07-06 16:03:25,conversion,
3531,1058,2025-01-19 17:43:22,signup,
3532,1058,2025-01-19 17:43:22,conversion,
3533,1058,2025-07-19 17:43:22,cancel,
3534,1059,2024-10-14 17:18:10,signup,
3535,1059,2024-10-14 17:18:10,trial_start,
3536,1059,2024-10-21 17:18:10,trial_end,
3537,1059,2024-10-21 17:18:10,conversion,
3538,1059,2025-08-21 17:18:10,cancel,
3539,1060,2025-01-15 11:49:23,signup,
3540,1060,2025-01-15 11:49:23,conversion,
3541,1061,2025-08-27 07:04:03,signup,
3542,1061,2025-08-27 07:04:03,trial_start,
3543,1061,2025-09-03 07:04:03,trial_end,
3544,1062,2025-04-02 21:48:13,signup,
3545,1062,2025-04-02 21:48:13,trial_start,
3546,1062,2025-04-09 21:48:13,trial_end,
3547,1063,2024-12-10 02:50:48,signup,
3548,1063,2024-12-10 02:50:48,trial_start,
3549,1063,2024-12-17 02:50:48,trial_end,
3550,1064,2025-02-05 08:17:29,signup,
3551,1064,2025-02-05 08:17:29,trial_start,
3552,1064,2025-02-12 08:17:29,trial_end,
3553,1065,2024-11-03 16:30:54,signup,
3554,1065,2024-11-03 16:30:54,trial_start,
3555,1065,2024-11-10 16:30:54,trial_end,
3556,1065,2024-11-10 16:30:54,conversion,
3557,1066,2024-12-26 06:48:51,signup,
3558,1066,2024-12-26 06:48:51,trial_start,
3559,1066,2025-01-02 06:48:51,trial_end,
3560,1066,2025-01-02 06:48:51,conversion,
3561,1067,2025-05-29 08:04:16,signup,
3562,1067,2025-05-29 08:04:16,conversion,
3563,1068,2025-01-04 23:49:55,signup,
3564,1068,2025-01-04 23:49:55,trial_start,
3565,1068,2025-01-11 23:49:55,trial_end,
3566,1069,2024-10-01 21:51:52,signup,
3567,1069,2024-10-01 21:51:52,conversion,
3568,1069,2025-01-01 21:51:52,cancel,
3569,1070,2025-06-11 02:14:19,signup,
3570,1070,2025-06-11 02:14:19,trial_start,
3571,1070,2025-06-18 02:14:19,trial_end,
3572,1070,2025-06-18 02:14:19,conversion,
3573,1071,2024-12-15 23:08:12,signup,
3574,1071,2024-12-15 23:08:12,trial_start,
3575,1071,2024-12-22 23:08:12,trial_end,
3576,1071,2024-12-22 23:08:12,conversion,
3577,1071,2025-04-22 23:08:12,cancel,
3578,1072,2025-05-15 04:08:43,signup,
3579,1072,2025-05-15 04:08:43,conversion,
3580,1073,2025-04-13 01:59:03,signup,
3581,1073,2025-04-13 01:59:03,conversion,
3582,1074,2024-11-24 11:41:34,signup,
3583,1074,2024-11-24 11:41:34,trial_start,
3584,1074,2024-12-01 11:41:34,trial_end,
3585,1074,2024-12-01 11:41:34,conversion,
3586,1075,2024-09-01 19:37:31,signup,
3587,1075,2024-09-01 19:37:31,conversion,
3588,1076,2025-05-08 23:13:28,signup,
3589,1076,2025-05-08 23:13:28,conversion,
3590,1077,2025-07-20 14:23:11,signup,
3591,1077,2025-07-20 14:23:11,conversion,
3592,1078,2024-10-26 04:03:15,signup,
3593,1078,2024-10-26 04:03:15,trial_start,
3594,1078,2024-11-02 04:03:15,trial_end,
3595,1079,2024-12-07 21:21:16,signup,
3596,1079,2024-12-07 21:21:16,trial_start,
3597,1079,2024-12-14 21:21:16,trial_end,
3598,1079,2024-12-14 21:21:16,conversion,
3599,1079,2025-05-14 21:21:16,cancel,
3600,1080,2025-02-01 21:25:13,signup,
3601,1080,2025-02-01 21:25:13,trial_start,
3602,1080,2025-02-08 21:25:13,trial_end,
3603,1080,2025-02-08 21:25:13,conversion,
3604,1081,2025-01-13 19:25:19,signup,
3605,1081,2025-01-13 19:25:19,trial_start,
3606,1081,2025-01-20 19:25:19,trial_end,
3607,1082,2025-05-24 01:06:09,signup,
3608,1082,2025-05-24 01:06:09,trial_start,
3609,1082,2025-05-31 01:06:09,trial_end,
3610,1083,2024-09-12 07:46:11,signup,
3611,1083,2024-09-12 07:46:11,trial_start,
3612,1083,2024-09-19 07:46:11,trial_end,
3613,1084,2025-05-18 21:08:04,signup,
3614,1084,2025-05-18 21:08:04,trial_start,
3615,1084,2025-05-25 21:08:04,trial_end,
3616,1084,2025-05-25 21:08:04,conversion,
3617,1085,2025-04-14 18:00:14,signup,
3618,1085,2025-04-14 18:00:14,conversion,
3619,1085,2025-08-14 18:00:14,cancel,
3620,1086,2025-07-20 00:09:24,signup,
3621,1086,2025-07-20 00:09:24,conversion,
3622,1087,2025-04-24 06:18:59,signup,
3623,1087,2025-04-24 06:18:59,conversion,
3624,1088,2025-01-23 20:29:00,signup,
3625,1088,2025-01-23 20:29:00,trial_start,
3626,1088,2025-01-30 20:29:00,trial_end,
3627,1088,2025-01-30 20:29:00,conversion,
3628,1088,2025-03-30 20:29:00,cancel,
3629,1089,2025-01-25 20:03:53,signup,
3630,1089,2025-01-25 20:03:53,trial_start,
3631,1089,2025-02-01 20:03:53,trial_end,
3632,1089,2025-02-01 20:03:53,conversion,
3633,1090,2024-11-17 00:07:15,signup,
3634,1090,2024-11-17 00:07:15,trial_start,
3635,1090,2024-11-24 00:07:15,trial_end,
3636,1090,2024-11-24 00:07:15,conversion,
3637,1090,2025-06-24 00:07:15,cancel,
3638,1091,2025-03-23 19:20:47,signup,
3639,1091,2025-03-23 19:20:47,conversion,
3640,1091,2025-04-23 19:20:47,cancel,
3641,1092,2025-02-12 02:21:43,signup,
3642,1092,2025-02-12 02:21:43,trial_start,
3643,1092,2025-02-19 02:21:43,trial_end,
3644,1093,2024-11-07 12:18:45,signup,
3645,1093,2024-11-07 12:18:45,trial_start,
3646,1093,2024-11-14 12:18:45,trial_end,
3647,1094,2025-04-29 02:22:29,signup,
3648,1094,2025-04-29 02:22:29,trial_start,
3649,1094,2025-05-06 02:22:29,trial_end,
3650,1095,2025-07-21 04:00:20,signup,
3651,1095,2025-07-21 04:00:20,trial_start,
3652,1095,2025-07-28 04:00:20,trial_end,
3653,1096,2025-04-02 17:05:39,signup,
3654,1096,2025-04-02 17:05:39,trial_start,
3655,1096,2025-04-09 17:05:39,trial_end,
3656,1096,2025-04-09 17:05:39,conversion,
3657,1097,2024-09-23 18:39:04,signup,
3658,1097,2024-09-23 18:39:04,conversion,
3659,1098,2025-03-01 05:55:50,signup,
3660,1098,2025-03-01 05:55:50,trial_start,
3661,1098,2025-03-08 05:55:50,trial_end,
3662,1099,2025-08-09 02:28:19,signup,
3663,1099,2025-08-09 02:28:19,trial_start,
3664,1099,2025-08-16 02:28:19,trial_end,
3665,1099,2025-08-16 02:28:19,conversion,
3666,1100,2025-05-14 09:14:00,signup,
3667,1100,2025-05-14 09:14:00,conversion,
3668,1101,2025-06-04 23:32:39,signup,
3669,1101,2025-06-04 23:32:39,trial_start,
3670,1101,2025-06-11 23:32:39,trial_end,
3671,1102,2025-08-24 14:33:27,signup,
3672,1102,2025-08-24 14:33:27,conversion,
3673,1103,2024-11-28 00:13:13,signup,
3674,1103,2024-11-28 00:13:13,trial_start,
3675,1103,2024-12-05 00:13:13,trial_end,
3676,1103,2024-12-05 00:13:13,conversion,
3677,1103,2025-07-05 00:13:13,cancel,
3678,1104,2025-03-23 01:37:18,signup,
3679,1104,2025-03-23 01:37:18,trial_start,
3680,1104,2025-03-30 01:37:18,trial_end,
3681,1105,2024-09-01 09:03:33,signup,
3682,1105,2024-09-01 09:03:33,conversion,
3683,1105,2024-11-01 09:03:33,cancel,
3684,1106,2025-05-02 13:47:48,signup,
3685,1106,2025-05-02 13:47:48,trial_start,
3686,1106,2025-05-09 13:47:48,trial_end,
3687,1106,2025-05-09 13:47:48,conversion,
3688,1107,2024-12-27 04:27:17,signup,
3689,1107,2024-12-27 04:27:17,conversion,
3690,1107,2025-02-27 04:27:17,cancel,
3691,1108,2025-04-15 05:33:47,signup,
3692,1108,2025-04-15 05:33:47,trial_start,
3693,1108,2025-04-22 05:33:47,trial_end,
3694,1108,2025-04-22 05:33:47,conversion,
3695,1109,2025-01-12 23:44:22,signup,
3696,1109,2025-01-12 23:44:22,trial_start,
3697,1109,2025-01-19 23:44:22,trial_end,
3698,1109,2025-01-19 23:44:22,conversion,
3699,1110,2025-04-29 08:17:57,signup,
3700,1110,2025-04-29 08:17:57,trial_start,
3701,1110,2025-05-06 08:17:57,trial_end,
3702,1111,2025-02-15 22:14:49,signup,
3703,1111,2025-02-15 22:14:49,trial_start,
3704,1111,2025-02-22 22:14:49,trial_end,
3705,1111,2025-02-22 22:14:49,conversion,
3706,1112,2024-09-12 04:57:36,signup,
3707,1112,2024-09-12 04:57:36,trial_start,
3708,1112,2024-09-19 04:57:36,trial_end,
3709,1113,2025-01-20 18:26:05,signup,
3710,1113,2025-01-20 18:26:05,conversion,
3711,1114,2025-01-15 12:45:47,signup,
3712,1114,2025-01-15 12:45:47,trial_start,
3713,1114,2025-01-22 12:45:47,trial_end,
3714,1115,2025-03-12 14:35:44,signup,
3715,1115,2025-03-12 14:35:44,trial_start,
3716,1115,2025-03-19 14:35:44,trial_end,
3717,1116,2024-09-20 06:46:19,signup,
3718,1116,2024-09-20 06:46:19,trial_start,
3719,1116,2024-09-27 06:46:19,trial_end,
3720,1116,2024-09-27 06:46:19,conversion,
3721,1116,2024-12-27 06:46:19,cancel,
3722,1117,2024-09-24 09:56:49,signup,
3723,1117,2024-09-24 09:56:49,conversion,
3724,1118,2025-02-15 05:15:25,signup,
3725,1118,2025-02-15 05:15:25,trial_start,
3726,1118,2025-02-22 05:15:25,trial_end,
3727,1118,2025-02-22 05:15:25,conversion,
3728,1119,2024-11-30 18:41:52,signup,
3729,1119,2024-11-30 18:41:52,trial_start,
3730,1119,2024-12-07 18:41:52,trial_end,
3731,1119,2024-12-07 18:41:52,conversion,
3732,1120,2024-10-01 16:51:35,signup,
3733,1120,2024-10-01 16:51:35,trial_start,
3734,1120,2024-10-08 16:51:35,trial_end,
3735,1121,2025-07-01 20:48:54,signup,
3736,1121,2025-07-01 20:48:54,trial_start,
3737,1121,2025-07-08 20:48:54,trial_end,
3738,1121,2025-07-08 20:48:54,conversion,
3739,1121,2025-08-08 20:48:54,cancel,
3740,1122,2025-04-11 02:47:14,signup,
3741,1122,2025-04-11 02:47:14,trial_start,
3742,1122,2025-04-18 02:47:14,trial_end,
3743,1123,2024-10-31 15:17:57,signup,
3744,1123,2024-10-31 15:17:57,trial_start,
3745,1123,2024-11-07 15:17:57,trial_end,
3746,1124,2024-11-17 08:26:39,signup,
3747,1124,2024-11-17 08:26:39,trial_start,
3748,1124,2024-11-24 08:26:39,trial_end,
3749,1124,2024-11-24 08:26:39,conversion,
3750,1125,2025-04-06 23:31:41,signup,
3751,1125,2025-04-06 23:31:41,trial_start,
3752,1125,2025-04-13 23:31:41,trial_end,
3753,1126,2025-07-27 03:39:46,signup,
3754,1126,2025-07-27 03:39:46,trial_start,
3755,1126,2025-08-03 03:39:46,trial_end,
3756,1126,2025-08-03 03:39:46,conversion,
3757,1127,2025-02-15 15:49:30,signup,
3758,1127,2025-02-15 15:49:30,trial_start,
3759,1127,2025-02-22 15:49:30,trial_end,
3760,1128,2025-04-01 16:50:32,signup,
3761,1128,2025-04-01 16:50:32,trial_start,
3762,1128,2025-04-08 16:50:32,trial_end,
3763,1128,2025-04-08 16:50:32,conversion,
3764,1129,2025-07-06 07:06:27,signup,
3765,1129,2025-07-06 07:06:27,trial_start,
3766,1129,2025-07-13 07:06:27,trial_end,
3767,1129,2025-07-13 07:06:27,conversion,
3768,1130,2025-06-07 04:20:55,signup,
3769,1130,2025-06-07 04:20:55,trial_start,
3770,1130,2025-06-14 04:20:55,trial_end,
3771,1130,2025-06-14 04:20:55,conversion,
3772,1130,2025-07-14 04:20:55,cancel,
3773,1131,2025-08-03 20:53:15,signup,
3774,1131,2025-08-03 20:53:15,trial_start,
3775,1131,2025-08-10 20:53:15,trial_end,
3776,1131,2025-08-10 20:53:15,conversion,
3777,1132,2025-02-20 23:19:02,signup,
3778,1132,2025-02-20 23:19:02,trial_start,
3779,1132,2025-02-27 23:19:02,trial_end,
3780,1133,2025-05-30 19:26:56,signup,
3781,1133,2025-05-30 19:26:56,trial_start,
3782,1133,2025-06-06 19:26:56,trial_end,
3783,1134,2025-04-21 12:54:42,signup,
