session_id,user_id,content_id,start_ts,watch_sec,device,autoplay,is_live_view,country
8039,1079,79,2025-05-08 20:10:06,597,Mobile,0,0,FR
8040,1080,69,2025-02-09 10:18:15,1425,Web,0,0,FR
8041,1080,31,2025-02-23 19:22:02,857,Mobile,1,0,FR
8042,1080,75,2025-02-24 09:25:17,1136,TV,1,0,FR
8043,1080,92,2025-03-25 19:10:57,2033,Tablet,0,0,FR
8044,1080,7,2025-04-11 15:40:49,669,TV,0,0,FR
8045,1080,104,2025-04-03 03:20:41,453,Mobile,0,0,FR
8046,1080,82,2025-04-24 22:05:11,982,Web,1,0,FR
8047,1080,4,2025-06-20 20:59:08,1876,Mobile,0,0,FR
8048,1080,67,2025-06-16 08:11:36,847,TV,0,0,FR
8049,1080,34,2025-06-26 11:46:56,2223,Web,0,0,FR
8050,1080,11,2025-07-31 00:35:40,652,Mobile,0,0,FR
8051,1080,66,2025-07-30 00:52:22,861,TV,0,0,FR
8052,1080,11,2025-08-10 04:55:57,411,Tablet,1,1,FR
8053,1080,62,2025-08-30 06:39:33,281,Web,1,0,FR
8054,1080,52,2025-08-12 07:53:05,808,TV,0,0,FR
8055,1081,56,2025-03-07 13:25:07,2499,TV,1,0,BE
8056,1081,1,2025-03-11 08:44:03,2487,Mobile,0,0,BE
8057,1081,87,2025-08-07 20:46:22,424,Mobile,0,0,BE
8058,1083,37,2024-09-17 20:55:16,759,Tablet,1,0,CH
8059,1083,77,2024-10-10 22:24:31,366,Mobile,0,1,CH
8060,1083,107,2024-10-03 23:56:25,421,Mobile,1,0,CH
8061,1083,11,2024-11-17 17:45:09,233,Mobile,0,0,CH
8062,1083,47,2025-02-03 17:17:16,1066,TV,0,0,CH
8063,1083,83,2025-07-17 16:30:37,1873,TV,0,0,CH
8064,1083,21,2025-07-11 05:21:37,161,Mobile,1,0,CH
8065,1083,51,2025-07-12 01:42:54,483,Tablet,1,0,CH
8066,1083,114,2025-08-27 09:46:12,252,TV,0,0,CH
8067,1084,14,2025-05-27 07:56:59,2294,Mobile,0,0,FR
8068,1084,113,2025-06-09 15:32:11,1473,Tablet,0,0,FR
8069,1084,99,2025-06-18 18:01:41,1202,Mobile,0,0,FR
8070,1084,21,2025-07-29 11:14:54,879,Tablet,0,0,FR
8071,1084,31,2025-07-08 16:11:10,2101,Web,1,0,FR
8072,1084,108,2025-07-10 09:55:52,896,Tablet,0,0,FR
8073,1084,21,2025-07-04 04:49:56,272,Mobile,0,0,FR
8074,1084,49,2025-08-19 23:18:22,2440,TV,1,1,FR
8075,1084,104,2025-08-03 08:41:37,478,TV,1,0,FR
8076,1085,100,2025-04-16 00:45:09,1773,Mobile,0,0,CH
8077,1085,36,2025-05-14 05:31:53,1304,Mobile,1,0,CH
8078,1085,53,2025-05-12 12:34:33,716,Tablet,0,0,CH
8079,1085,15,2025-05-28 12:52:42,758,Web,0,0,CH
8080,1085,112,2025-06-22 02:03:07,524,TV,0,0,CH
8081,1085,88,2025-06-28 05:16:22,1402,TV,1,0,CH
8082,1085,21,2025-06-12 04:05:00,456,Mobile,0,0,CH
8083,1085,56,2025-07-28 08:46:19,233,Mobile,0,0,CH
8084,1086,49,2025-07-24 00:31:02,1200,Web,0,0,FR
8085,1086,94,2025-07-24 13:09:26,448,Web,0,0,FR
8086,1086,99,2025-08-07 18:13:46,585,TV,1,0,FR
8087,1087,47,2025-05-11 06:02:36,1678,Mobile,0,0,FR
8088,1087,113,2025-05-23 16:22:40,992,Web,0,0,FR
8089,1087,71,2025-05-26 05:22:01,844,Mobile,0,0,FR
8090,1087,98,2025-06-22 16:58:56,1074,TV,0,0,FR
8091,1087,5,2025-06-04 11:05:12,1036,Web,1,0,FR
8092,1087,65,2025-06-26 04:25:19,216,Mobile,1,0,FR
8093,1087,95,2025-07-02 08:03:42,245,Web,0,0,FR
8094,1087,12,2025-07-10 03:05:20,65,Web,1,0,FR
8095,1087,86,2025-08-01 16:37:23,1117,Tablet,1,0,FR
8096,1087,29,2025-08-01 08:59:12,1746,Mobile,1,0,FR
8097,1087,65,2025-08-10 00:52:00,253,TV,1,0,FR
8098,1087,57,2025-08-25 09:20:48,462,Mobile,0,0,FR
8099,1088,98,2025-02-03 19:07:46,229,Mobile,1,0,FR
8100,1088,8,2025-02-23 06:13:04,1406,TV,0,0,FR
8101,1088,19,2025-03-12 03:38:50,274,Mobile,1,0,FR
8102,1088,80,2025-03-06 17:58:25,3208,Web,0,0,FR
8103,1088,84,2025-03-29 14:24:01,1850,Mobile,1,0,FR
8104,1089,92,2025-01-31 22:31:40,504,TV,0,0,FR
8105,1089,22,2025-02-24 14:14:41,543,Mobile,0,0,FR
8106,1089,116,2025-02-22 03:50:44,1096,Web,0,0,FR
8107,1089,118,2025-02-16 08:32:43,512,Web,0,0,FR
8108,1089,12,2025-05-21 19:03:48,239,TV,0,0,FR
8109,1089,33,2025-06-16 10:59:22,1322,Mobile,0,0,FR
8110,1089,80,2025-06-23 13:06:30,3270,Mobile,1,0,FR
8111,1089,117,2025-07-19 18:54:18,1057,Mobile,0,0,FR
8112,1089,35,2025-07-30 20:24:23,879,Web,0,0,FR
8113,1089,41,2025-07-02 10:21:49,1238,Mobile,0,0,FR
8114,1089,10,2025-07-07 11:57:56,525,Mobile,0,0,FR
8115,1089,24,2025-08-24 02:52:45,1719,Mobile,0,0,FR
8116,1089,71,2025-08-01 07:13:02,522,Web,0,0,FR
8117,1090,19,2024-11-19 02:00:24,60,Mobile,0,0,FR
8118,1090,6,2024-12-19 08:20:49,1618,Mobile,0,0,FR
8119,1090,25,2025-01-05 23:32:34,360,Mobile,0,0,FR
8120,1090,91,2025-01-22 07:03:37,2828,Web,0,0,FR
8121,1090,38,2025-04-01 12:36:28,1900,Mobile,0,0,FR
8122,1090,13,2025-04-08 12:32:19,761,Tablet,1,0,FR
8123,1090,7,2025-05-06 20:39:56,1509,Mobile,0,0,FR
8124,1090,3,2025-05-17 06:25:46,922,Tablet,0,0,FR
8125,1090,16,2025-05-26 03:15:52,1576,Web,1,0,FR
8126,1092,52,2025-06-18 15:33:46,508,TV,1,0,BE
8127,1092,84,2025-07-08 14:33:24,1528,Web,0,0,BE
8128,1092,11,2025-07-08 12:21:41,398,Mobile,1,1,BE
8129,1092,7,2025-07-27 06:47:59,1260,Web,0,0,BE
8130,1093,29,2024-11-11 12:08:47,996,Web,0,0,FR
8131,1093,21,2024-12-31 05:06:20,343,TV,0,0,FR
8132,1093,98,2025-02-04 13:14:44,1320,Mobile,0,0,FR
8133,1093,69,2025-04-02 11:38:39,878,TV,0,0,FR
8134,1093,17,2025-05-17 20:16:34,3083,Mobile,0,0,FR
8135,1093,94,2025-07-15 19:19:10,1189,Tablet,0,0,FR
8136,1093,1,2025-08-15 13:27:56,546,TV,1,0,FR
8137,1093,17,2025-08-22 02:15:22,2275,Mobile,1,0,FR
8138,1093,17,2025-08-24 18:54:40,2451,Mobile,0,0,FR
8139,1093,93,2025-08-02 00:18:33,941,Mobile,0,0,FR
8140,1094,28,2025-04-30 21:48:50,1602,Mobile,0,0,FR
8141,1094,115,2025-04-30 10:13:41,1358,TV,1,0,FR
8142,1094,106,2025-07-14 10:19:52,1499,Mobile,1,0,FR
8143,1094,4,2025-08-30 21:12:08,1549,TV,0,0,FR
8144,1094,57,2025-08-20 02:40:45,700,Mobile,0,0,FR
8145,1094,23,2025-08-24 03:38:47,3343,Mobile,1,0,FR
8146,1095,4,2025-08-13 14:37:47,469,TV,0,1,FR
8147,1096,119,2025-04-09 04:10:26,403,Mobile,1,0,FR
8148,1096,47,2025-04-27 01:33:40,1340,Web,0,0,FR
8149,1096,99,2025-05-09 13:48:31,927,Mobile,1,0,FR
8150,1096,94,2025-06-26 17:50:36,468,Mobile,0,0,FR
8151,1096,114,2025-06-20 18:54:53,427,Mobile,0,0,FR
8152,1097,76,2024-09-29 22:24:48,440,TV,0,0,BE
8153,1097,95,2024-10-16 17:30:35,769,TV,0,0,BE
8154,1097,81,2024-10-09 23:42:13,1189,Mobile,0,0,BE
8155,1097,93,2024-12-13 07:24:15,364,Mobile,0,0,BE
8156,1097,106,2024-12-22 22:48:19,611,Web,0,0,BE
8157,1097,99,2025-02-22 15:56:48,834,Web,1,1,BE
8158,1097,89,2025-02-14 19:04:38,624,Mobile,0,0,BE
8159,1097,117,2025-04-04 08:55:10,1011,Mobile,0,0,BE
8160,1097,89,2025-04-29 06:20:02,120,Tablet,0,0,BE
8161,1097,108,2025-05-16 08:10:37,1188,TV,1,0,BE
8162,1097,4,2025-06-09 10:19:47,1130,Mobile,1,0,BE
8163,1097,31,2025-06-22 19:52:00,1264,Tablet,1,0,BE
8164,1097,115,2025-08-19 05:35:41,1668,Web,1,0,BE
8165,1098,5,2025-03-25 13:54:02,569,Mobile,0,0,FR
8166,1098,120,2025-03-30 21:32:13,833,Mobile,0,0,FR
8167,1098,89,2025-04-29 20:21:11,1205,Mobile,0,0,FR
8168,1098,115,2025-05-06 17:43:25,489,Mobile,0,0,FR
8169,1098,66,2025-05-05 03:39:53,793,Mobile,1,0,FR
8170,1098,46,2025-05-12 22:26:44,733,Mobile,0,0,FR
8171,1100,103,2025-05-24 02:56:54,1365,TV,0,0,FR
8172,1100,40,2025-05-15 22:17:55,60,Mobile,0,0,FR
8173,1100,83,2025-06-17 05:34:28,800,Mobile,0,0,FR
8174,1100,94,2025-06-17 08:52:21,311,Web,0,0,FR
8175,1100,75,2025-07-20 07:32:37,3077,Mobile,0,0,FR
8176,1100,85,2025-08-16 09:22:09,2243,Tablet,1,0,FR
8177,1101,47,2025-06-19 00:10:46,2833,Mobile,1,0,FR
8178,1101,113,2025-08-24 02:50:44,768,Mobile,0,0,FR
8179,1102,115,2025-08-31 12:54:47,1227,Mobile,0,0,FR
8180,1102,60,2025-08-28 15:59:26,1441,Mobile,0,0,FR
8181,1102,43,2025-08-27 04:35:33,802,TV,1,0,FR
8182,1103,16,2024-11-29 07:02:10,439,Mobile,1,0,CH
8183,1103,47,2024-11-29 04:10:08,2543,Web,0,0,CH
8184,1103,11,2024-11-29 12:50:07,752,TV,0,0,CH
8185,1103,115,2024-12-09 11:42:13,1353,Tablet,0,0,CH
8186,1103,25,2024-12-10 11:10:31,332,TV,1,0,CH
8187,1103,35,2025-01-31 00:14:41,694,Mobile,1,0,CH
8188,1103,78,2025-02-15 08:12:48,937,Web,1,0,CH
8189,1103,113,2025-02-06 15:41:12,471,Mobile,1,0,CH
8190,1103,56,2025-02-03 11:13:58,2770,TV,0,0,CH
8191,1103,100,2025-03-20 14:36:11,974,Web,1,0,CH
8192,1103,69,2025-03-03 19:40:07,1786,Mobile,0,0,CH
8193,1103,65,2025-03-12 07:41:51,419,TV,0,0,CH
8194,1103,4,2025-04-23 23:56:13,1179,TV,0,0,CH
8195,1103,11,2025-04-17 03:14:35,745,Tablet,0,1,CH
8196,1103,47,2025-05-08 19:39:31,1157,Mobile,1,0,CH
8197,1103,119,2025-05-11 10:51:31,1394,Mobile,0,0,CH
8198,1103,53,2025-07-03 02:23:01,1306,TV,1,0,CH
8199,1103,63,2025-07-01 12:50:28,1190,TV,0,0,CH
8200,1104,116,2025-08-14 22:13:44,1738,Tablet,0,0,FR
8201,1104,96,2025-08-13 13:55:13,142,Mobile,0,1,FR
8202,1105,98,2024-09-22 00:18:40,974,Mobile,0,0,FR
8203,1105,36,2024-09-05 20:06:36,942,Mobile,0,0,FR
8204,1105,106,2024-09-18 19:19:20,614,Mobile,1,0,FR
8205,1105,11,2024-10-04 06:18:04,764,Mobile,1,0,FR
8206,1105,103,2024-10-15 15:44:29,1330,Mobile,1,0,FR
8207,1105,50,2024-10-14 23:02:44,1361,Web,0,0,FR
8208,1105,54,2024-10-31 18:25:03,264,Tablet,0,0,FR
8209,1105,110,2024-10-15 04:38:33,2212,Mobile,1,0,FR
8210,1105,21,2024-11-01 16:20:04,904,Mobile,0,0,FR
8211,1105,55,2024-11-01 00:29:48,238,Tablet,1,0,FR
8212,1106,64,2025-05-17 07:41:01,1204,TV,0,0,FR
8213,1106,69,2025-06-20 08:46:41,1316,Mobile,1,0,FR
8214,1106,71,2025-07-01 20:41:32,799,Tablet,1,0,FR
8215,1106,83,2025-07-11 12:14:06,2239,Tablet,0,0,FR
8216,1106,31,2025-08-11 03:07:07,1770,Web,0,0,FR
8217,1107,74,2025-02-15 12:53:21,351,Mobile,0,0,FR
8218,1108,28,2025-04-23 00:50:36,948,Mobile,0,0,FR
8219,1108,116,2025-04-30 23:06:06,1689,Mobile,1,0,FR
8220,1108,63,2025-05-26 19:44:46,1069,Mobile,0,0,FR
8221,1108,49,2025-05-16 00:10:30,2248,Mobile,0,0,FR
8222,1108,88,2025-06-01 17:22:00,1441,Web,1,0,FR
8223,1108,108,2025-06-11 08:17:15,1403,Mobile,0,0,FR
8224,1108,14,2025-06-07 08:59:22,805,TV,0,0,FR
8225,1109,30,2025-02-08 06:43:37,1089,TV,0,0,CH
8226,1109,53,2025-02-24 22:47:08,1241,TV,0,0,CH
8227,1109,27,2025-03-11 20:52:45,2426,TV,0,0,CH
8228,1109,62,2025-03-05 16:47:58,1725,Mobile,0,0,CH
8229,1109,93,2025-03-02 10:36:58,2154,Web,0,0,CH
8230,1109,84,2025-03-21 05:21:22,489,Mobile,1,0,CH
8231,1109,99,2025-04-13 14:57:58,1517,TV,0,0,CH
8232,1109,23,2025-04-20 21:43:52,1649,Mobile,1,0,CH
8233,1109,11,2025-05-01 09:25:24,1293,Web,1,1,CH
8234,1109,56,2025-05-27 06:54:04,2443,TV,0,0,CH
8235,1109,9,2025-06-25 17:27:36,1494,Web,1,0,CH
8236,1109,47,2025-06-25 10:36:23,727,TV,0,0,CH
8237,1109,77,2025-08-19 17:30:43,1078,Web,0,0,CH
8238,1110,28,2025-05-16 02:51:49,1671,Mobile,1,0,FR
8239,1110,2,2025-06-02 15:00:47,1535,TV,0,0,FR
8240,1111,55,2025-03-31 01:41:35,1967,TV,0,0,CH
8241,1111,32,2025-03-24 15:04:15,546,Tablet,1,0,CH
8242,1111,70,2025-07-16 15:41:36,1520,Tablet,0,0,CH
8243,1111,40,2025-07-25 22:58:52,1058,TV,0,0,CH
8244,1111,111,2025-07-02 14:28:55,1792,TV,1,0,CH
8245,1111,49,2025-08-11 19:10:18,1652,Web,0,0,CH
8246,1111,105,2025-08-26 07:56:32,1288,TV,0,0,CH
8247,1111,64,2025-08-20 10:42:05,1356,Mobile,0,0,CH
8248,1112,103,2024-11-04 01:51:57,710,Tablet,0,1,FR
8249,1112,33,2024-11-12 04:27:44,1387,Mobile,1,0,FR
8250,1112,31,2024-12-08 11:29:12,1007,Web,0,0,FR
8251,1112,52,2025-02-15 07:13:42,1221,Mobile,0,0,FR
8252,1112,112,2025-05-16 06:24:03,747,Web,0,0,FR
8253,1112,77,2025-06-07 17:42:12,345,TV,0,0,FR
8254,1113,109,2025-01-25 04:48:02,2208,Mobile,1,0,FR
8255,1113,42,2025-01-21 23:07:20,2870,Mobile,1,0,FR
8256,1113,83,2025-02-26 22:05:51,2173,Web,1,0,FR
8257,1113,43,2025-02-17 05:51:10,1399,Tablet,1,0,FR
8258,1113,88,2025-03-29 10:11:23,1167,Web,0,0,FR
8259,1113,50,2025-06-25 21:44:03,1529,Mobile,0,0,FR
8260,1113,22,2025-07-29 14:04:46,1466,Tablet,1,0,FR
8261,1113,32,2025-07-02 13:27:52,1092,Tablet,0,0,FR
8262,1113,21,2025-07-07 09:44:22,760,Mobile,1,0,FR
8263,1114,96,2025-01-29 10:58:04,575,TV,1,0,FR
8264,1114,73,2025-02-04 14:29:55,2351,TV,1,0,FR
8265,1114,45,2025-03-08 10:31:11,780,TV,0,1,FR
8266,1114,101,2025-04-02 21:54:41,773,Mobile,0,0,FR
8267,1114,3,2025-04-27 16:53:45,1752,Web,0,0,FR
8268,1114,88,2025-06-13 00:10:45,881,Mobile,0,0,FR
8269,1115,6,2025-04-16 04:02:42,3094,Web,1,0,CH
8270,1115,56,2025-07-03 09:49:44,2894,TV,0,0,CH
8271,1116,81,2024-11-24 16:37:37,1087,Web,1,0,FR
8272,1116,37,2024-12-22 13:07:10,1486,TV,0,0,FR
8273,1117,26,2024-10-27 07:38:24,644,Mobile,0,0,CH
8274,1117,60,2024-11-29 09:01:42,2290,Mobile,0,0,CH
8275,1117,61,2024-12-05 16:06:42,560,Mobile,0,0,CH
8276,1117,78,2024-12-04 12:48:21,883,Mobile,1,0,CH
8277,1117,86,2024-12-01 03:57:54,1747,Web,0,0,CH
8278,1117,88,2025-01-14 17:56:29,2285,TV,0,0,CH
8279,1117,44,2025-01-06 23:17:06,2296,TV,0,0,CH
8280,1117,15,2025-01-29 06:33:20,888,Web,0,0,CH
8281,1117,57,2025-02-13 16:37:00,600,Mobile,0,0,CH
8282,1117,91,2025-02-28 00:45:51,1514,Mobile,0,0,CH
8283,1117,4,2025-02-13 21:43:18,1795,Mobile,0,1,CH
8284,1117,93,2025-02-08 16:01:05,908,Mobile,1,0,CH
8285,1117,89,2025-04-13 04:50:13,1613,Web,1,0,CH
8286,1117,90,2025-04-28 04:41:41,283,TV,1,0,CH
8287,1117,29,2025-04-04 02:49:22,1764,Mobile,1,0,CH
8288,1117,3,2025-05-30 19:47:34,1016,Web,0,0,CH
8289,1117,94,2025-05-11 13:53:16,816,Mobile,0,0,CH
8290,1117,74,2025-05-11 20:06:46,774,Mobile,1,0,CH
8291,1117,58,2025-06-05 00:43:38,1114,Web,1,0,CH
8292,1117,11,2025-07-11 07:46:54,942,TV,0,1,CH
8293,1117,120,2025-08-10 21:51:58,1554,Mobile,0,0,CH
8294,1117,45,2025-08-03 06:10:05,605,Mobile,1,0,CH
8295,1118,25,2025-02-25 09:48:39,949,TV,0,0,BE
8296,1118,83,2025-03-29 10:23:25,1404,Mobile,0,0,BE
8297,1118,97,2025-03-16 02:28:35,807,TV,0,0,BE
8298,1118,34,2025-04-19 20:20:25,774,Web,1,0,BE
8299,1118,28,2025-05-22 04:58:58,1611,Mobile,1,1,BE
8300,1118,108,2025-05-07 05:06:10,2349,Tablet,0,0,BE
8301,1118,7,2025-05-18 05:52:01,1371,Mobile,0,0,BE
8302,1118,79,2025-06-22 23:59:19,1974,Mobile,0,0,BE
8303,1118,118,2025-06-15 07:30:30,1004,TV,1,0,BE
8304,1118,99,2025-07-07 09:16:49,1898,Mobile,0,0,BE
8305,1118,60,2025-08-24 16:05:26,794,Mobile,0,0,BE
8306,1118,51,2025-08-23 20:17:19,1489,Web,0,0,BE
8307,1118,95,2025-08-19 05:49:55,297,Mobile,1,0,BE
8308,1118,65,2025-08-10 10:50:09,555,Tablet,0,0,BE
8309,1119,47,2024-12-15 19:30:09,2642,TV,0,0,CH
8310,1119,9,2025-01-01 20:51:21,206,Web,0,0,CH
8311,1119,37,2025-01-23 18:51:27,3340,Mobile,1,0,CH
8312,1119,3,2025-02-24 14:46:19,2030,Mobile,0,0,CH
8313,1119,23,2025-02-26 20:08:20,1856,Web,0,0,CH
8314,1119,110,2025-02-11 23:32:45,1831,Tablet,0,0,CH
8315,1119,97,2025-02-27 18:00:14,60,Tablet,1,1,CH
8316,1119,81,2025-03-28 06:02:20,367,Web,0,0,CH
8317,1119,43,2025-03-12 09:08:08,694,Mobile,0,0,CH
8318,1119,16,2025-03-19 14:14:08,801,Mobile,0,0,CH
8319,1119,49,2025-04-04 23:53:11,1303,Mobile,0,0,CH
8320,1119,102,2025-04-24 11:47:48,1491,Mobile,1,1,CH
8321,1119,13,2025-04-22 02:37:59,1292,TV,1,0,CH
8322,1119,12,2025-06-28 12:16:39,1687,Web,0,0,CH
8323,1119,82,2025-06-26 02:18:29,252,Mobile,0,0,CH
8324,1119,89,2025-08-13 02:47:54,234,Web,0,0,CH
8325,1120,46,2024-10-24 22:29:43,1859,TV,1,0,CH
8326,1120,9,2024-10-14 06:28:15,944,Mobile,0,0,CH
8327,1120,94,2024-10-08 20:23:07,398,Web,1,0,CH
8328,1120,115,2025-01-11 21:29:53,2474,TV,0,0,CH
8329,1120,36,2025-08-07 18:20:18,1431,Web,1,0,CH
8330,1120,85,2025-08-25 14:37:51,2016,TV,0,0,CH
8331,1121,118,2025-08-06 00:34:15,477,TV,1,0,CH
8332,1123,72,2024-10-31 07:47:03,920,Web,0,0,FR
8333,1123,85,2025-01-01 03:39:46,808,TV,0,0,FR
8334,1123,60,2025-01-19 16:46:36,1358,Mobile,0,0,FR
8335,1123,57,2025-03-04 02:39:27,393,Tablet,0,0,FR
8336,1123,75,2025-05-23 13:37:42,1448,Mobile,0,1,FR
8337,1123,44,2025-08-27 21:20:54,1590,Mobile,1,0,FR
8338,1124,64,2024-11-20 20:47:47,1379,TV,1,0,FR
8339,1124,88,2024-12-16 04:48:10,1672,Mobile,1,0,FR
8340,1124,104,2025-01-18 14:49:09,649,Tablet,0,0,FR
8341,1124,73,2025-01-26 16:43:14,1045,Mobile,1,0,FR
8342,1124,55,2025-02-19 23:35:29,1179,Mobile,1,0,FR
8343,1124,96,2025-03-30 09:25:42,648,Mobile,0,0,FR
8344,1124,26,2025-03-06 20:09:50,1397,Mobile,1,0,FR
8345,1124,105,2025-04-29 20:40:34,579,Mobile,0,0,FR
8346,1124,78,2025-04-16 11:10:19,1587,Mobile,0,0,FR
8347,1124,64,2025-05-13 09:43:42,303,Web,1,0,FR
8348,1124,120,2025-05-14 21:29:00,1490,Mobile,1,0,FR
8349,1124,81,2025-06-09 13:39:08,320,Web,1,0,FR
8350,1124,57,2025-07-23 05:26:13,987,Mobile,0,0,FR
8351,1124,6,2025-07-10 15:07:37,1461,Mobile,1,0,FR
8352,1124,47,2025-08-21 00:17:34,1061,TV,0,0,FR
8353,1124,37,2025-08-27 04:55:45,1842,Mobile,1,0,FR
8354,1125,44,2025-05-20 07:17:33,1767,TV,1,0,CH
8355,1125,20,2025-06-05 23:26:53,2283,Web,0,0,CH
8356,1125,8,2025-07-17 23:01:34,1725,Web,1,1,CH
8357,1125,31,2025-08-19 09:45:16,1645,Mobile,1,0,CH
8358,1126,108,2025-07-31 17:57:54,1264,TV,0,0,BE
8359,1126,77,2025-08-13 19:18:41,385,Web,0,0,BE
8360,1126,56,2025-08-22 07:06:50,965,Mobile,1,0,BE
8361,1126,46,2025-08-12 20:46:10,887,Mobile,0,0,BE
8362,1126,1,2025-08-09 17:48:28,1249,Web,0,0,BE
8363,1127,102,2025-03-21 06:04:57,1648,Tablet,0,0,BE
8364,1127,117,2025-04-26 17:36:11,1339,Web,0,0,BE
8365,1127,76,2025-05-25 00:07:54,467,Web,0,0,BE
8366,1127,65,2025-07-03 13:51:05,785,Web,1,0,BE
8367,1127,36,2025-07-10 09:16:51,1327,Mobile,0,0,BE
8368,1127,29,2025-08-02 21:47:52,560,TV,1,0,BE
8369,1128,73,2025-04-15 21:46:56,260,Mobile,1,0,FR
8370,1128,119,2025-05-10 11:40:25,692,Web,0,0,FR
8371,1128,57,2025-06-10 09:47:21,387,Tablet,1,0,FR
8372,1128,23,2025-06-11 03:40:42,2140,TV,1,0,FR
8373,1128,120,2025-07-28 12:31:44,1395,Mobile,0,0,FR
8374,1128,66,2025-07-16 03:43:53,393,Web,1,0,FR
8375,1128,94,2025-08-25 16:19:30,458,Mobile,0,0,FR
8376,1128,106,2025-08-28 17:33:12,1646,TV,0,0,FR
8377,1129,102,2025-08-18 13:43:25,1264,Mobile,0,0,FR
8378,1130,44,2025-06-16 13:59:40,1717,Web,0,0,FR
8379,1130,13,2025-06-09 19:46:06,696,Mobile,0,0,FR
8380,1130,88,2025-07-12 22:45:09,2149,Web,0,0,FR
8381,1130,51,2025-07-12 18:36:39,717,Tablet,1,0,FR
8382,1130,104,2025-07-10 20:10:40,476,Web,0,0,FR
8383,1130,118,2025-07-02 00:33:34,2374,Mobile,0,0,FR
8384,1131,69,2025-08-20 07:57:34,940,TV,0,0,FR
8385,1132,75,2025-03-05 23:04:20,980,TV,0,0,FR
8386,1132,25,2025-04-07 06:27:11,951,Web,0,0,FR
8387,1132,90,2025-06-20 13:13:52,1044,Mobile,0,0,FR
8388,1133,17,2025-06-19 04:20:29,1419,Mobile,0,0,FR
8389,1134,22,2025-06-10 04:14:31,1178,Web,0,0,FR
8390,1134,120,2025-06-28 10:18:33,669,Web,1,0,FR
8391,1134,8,2025-06-23 11:41:35,1314,Web,0,1,FR
8392,1134,5,2025-08-14 18:25:52,2274,Web,0,0,FR
8393,1135,65,2025-04-29 12:04:12,533,TV,0,0,FR
8394,1135,120,2025-04-30 11:12:32,1473,TV,0,0,FR
8395,1135,100,2025-08-15 05:45:26,2022,TV,1,0,FR
8396,1136,73,2024-12-08 06:32:25,342,Mobile,0,0,FR
8397,1136,70,2025-02-18 11:25:42,889,Mobile,0,0,FR
8398,1136,114,2025-05-31 09:14:54,329,Web,1,0,FR
8399,1136,95,2025-06-26 23:05:01,1026,Mobile,0,0,FR
8400,1136,12,2025-07-03 14:13:19,423,TV,0,0,FR
8401,1137,45,2024-10-23 01:18:40,816,Mobile,0,0,FR
8402,1137,35,2024-11-10 23:05:00,468,Mobile,0,0,FR
8403,1137,23,2024-12-26 15:00:46,390,Web,0,1,FR
8404,1137,52,2024-12-11 00:55:35,289,Mobile,0,0,FR
8405,1137,79,2025-04-03 11:13:28,258,Mobile,1,0,FR
8406,1137,108,2025-05-02 04:12:24,1507,Mobile,0,0,FR
8407,1137,98,2025-07-16 15:10:31,607,Mobile,0,0,FR
8408,1137,36,2025-07-24 02:57:59,1724,TV,0,0,FR
8409,1137,81,2025-07-16 09:20:43,1048,Web,0,0,FR
8410,1137,37,2025-08-24 05:03:47,646,Web,0,0,FR
8411,1137,51,2025-08-22 15:45:37,1436,Tablet,1,0,FR
8412,1138,65,2025-01-30 15:55:13,296,TV,1,0,FR
8413,1138,90,2025-02-19 15:49:26,1363,Mobile,0,0,FR
8414,1138,91,2025-02-27 03:01:15,1632,TV,1,0,FR
8415,1138,104,2025-03-02 01:54:51,644,Mobile,0,0,FR
8416,1138,54,2025-03-04 19:20:23,289,Mobile,0,0,FR
8417,1138,110,2025-03-09 01:54:08,2712,Web,0,0,FR
8418,1138,91,2025-04-24 06:33:00,1322,Mobile,0,0,FR
8419,1138,21,2025-05-18 18:13:07,862,TV,1,0,FR
8420,1138,12,2025-05-18 14:32:44,1287,TV,0,0,FR
8421,1138,78,2025-07-25 07:22:51,1106,Mobile,1,0,FR
8422,1139,80,2024-10-26 03:19:12,1041,TV,1,0,BE
8423,1139,64,2025-01-07 01:59:47,449,Tablet,0,0,BE
8424,1139,57,2025-02-16 14:40:09,415,Web,0,0,BE
8425,1139,49,2025-03-02 04:01:07,2273,Mobile,1,0,BE
8426,1139,4,2025-04-01 09:40:51,1479,Mobile,1,1,BE
8427,1139,116,2025-05-24 01:31:46,1789,Mobile,0,0,BE
8428,1139,89,2025-05-21 09:15:53,1773,Mobile,0,0,BE
8429,1139,24,2025-05-09 10:35:19,1045,TV,0,0,BE
8430,1139,120,2025-06-16 16:19:43,525,TV,1,0,BE
8431,1139,61,2025-07-29 11:41:51,560,Web,1,0,BE
8432,1139,120,2025-08-01 22:36:37,911,Mobile,1,0,BE
8433,1139,23,2025-08-29 09:32:43,1291,Mobile,0,1,BE
8434,1139,88,2025-08-16 02:08:20,1257,Tablet,0,0,BE
8435,1140,59,2025-06-12 21:22:21,1658,TV,1,1,FR
8436,1140,59,2025-07-28 11:25:02,1406,TV,0,0,FR
8437,1140,44,2025-08-18 04:11:05,781,Mobile,0,0,FR
8438,1141,87,2024-09-28 17:03:43,1138,TV,0,0,FR
8439,1141,23,2024-09-28 21:09:33,688,Tablet,0,0,FR
8440,1141,42,2024-10-31 09:33:30,2077,TV,1,1,FR
8441,1141,104,2024-11-09 23:38:37,978,Web,0,0,FR
